Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity,Problem_Type
ORD0077,CUS0001,ITE0021,1,1,SCE001,6,PR0006,2025-09-29 08:50:00,2025-09-29 09:00:00,5.0,PR0006,2025-09-29 09:36:00,2025-09-29 10:00:00,16,8,"Out of Order, Delayed, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,7,PR0007,2025-09-29 09:00:00,2025-09-29 09:10:00,7.0,PR0007,2025-09-29 10:24:00,2025-09-29 10:48:00,24,0,"Out of Order, Delayed, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,8,PR0008,2025-09-29 09:10:00,2025-09-29 09:20:00,8.0,PR0008,2025-09-29 10:48:00,2025-09-29 11:12:00,16,8,"Out of Order, Delayed, Quantity Issue, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,9,PR0009,2025-09-29 09:20:00,2025-09-29 09:30:00,9.0,PR0009,2025-09-29 11:12:00,2025-09-29 11:36:00,21,3,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,10,PR0010,2025-09-29 09:30:00,2025-09-29 09:40:00,10.0,PR0010,2025-09-29 11:36:00,2025-09-29 12:00:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,11,PR0011,2025-09-29 09:40:00,2025-09-29 09:50:00,11.0,PR0011,2025-09-29 12:00:00,2025-09-29 12:24:00,22,2,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0077,CUS0001,ITE0021,1,1,SCE001,12,PR0012,2025-09-29 09:50:00,2025-09-29 10:00:00,12.0,PR0012,2025-09-29 12:24:00,2025-09-29 12:48:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,1,PR0001,2025-09-30 08:00:00,2025-09-30 08:10:00,1.0,PR0001,2025-09-30 08:00:00,2025-09-30 08:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed"
ORD0078,CUS0001,ITE0008,2,2,SCE004,2,PR0002,2025-09-30 08:10:00,2025-09-30 08:20:00,2.0,PR0002,2025-09-30 08:20:00,2025-09-30 08:40:00,21,3,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,3,PR0003,2025-09-30 08:20:00,2025-09-30 08:30:00,3.0,PR0003,2025-09-30 08:40:00,2025-09-30 09:00:00,15,9,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,4,PR0004,2025-09-30 08:30:00,2025-09-30 08:40:00,5.0,PR0004,2025-09-30 09:20:00,2025-09-30 09:40:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,5,PR0005,2025-09-30 08:40:00,2025-09-30 08:50:00,4.0,PR0005,2025-09-30 09:00:00,2025-09-30 09:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,6,PR0014,2025-09-30 08:50:00,2025-09-30 09:00:00,8.0,PR0014,2025-09-30 10:20:00,2025-09-30 10:40:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,7,PR0006,2025-09-30 09:00:00,2025-09-30 09:10:00,9.0,PR0006,2025-09-30 10:40:00,2025-09-30 11:00:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,8,PR0007,2025-09-30 09:10:00,2025-09-30 09:20:00,10.0,PR0007,2025-09-30 11:00:00,2025-09-30 11:20:00,20,4,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,9,PR0008,2025-09-30 09:20:00,2025-09-30 09:30:00,11.0,PR0008,2025-09-30 11:20:00,2025-09-30 11:40:00,15,9,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,10,PR0013,2025-09-30 09:30:00,2025-09-30 09:40:00,12.0,PR0013,2025-09-30 11:40:00,2025-09-30 12:00:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,11,PR0009,2025-09-30 09:40:00,2025-09-30 09:50:00,,,,,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,12,PR0010,2025-09-30 09:50:00,2025-09-30 10:00:00,13.0,PR0010,2025-09-30 12:00:00,2025-09-30 12:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,13,PR0011,2025-09-30 10:00:00,2025-09-30 10:10:00,14.0,PR0011,2025-09-30 12:20:00,2025-09-30 12:40:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0078,CUS0001,ITE0008,2,2,SCE004,14,PR0012,2025-09-30 10:10:00,2025-09-30 10:20:00,15.0,PR0012,2025-09-30 12:40:00,2025-09-30 13:00:00,16,8,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,1,PR0001,2025-10-01 08:00:00,2025-10-01 08:10:00,1.0,PR0001,2025-10-01 08:00:00,2025-10-01 08:10:00,20,4,"Missing Steps, Out of Order, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,2,PR0002,2025-10-01 08:10:00,2025-10-01 08:20:00,5.0,PR0002,2025-10-01 08:40:00,2025-10-01 08:50:00,22,2,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,3,PR0003,2025-10-01 08:20:00,2025-10-01 08:30:00,3.0,PR0003,2025-10-01 08:20:00,2025-10-01 08:30:00,20,4,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,4,PR0004,2025-10-01 08:30:00,2025-10-01 08:40:00,4.0,PR0004,2025-10-01 08:30:00,2025-10-01 08:40:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,5,PR0005,2025-10-01 08:40:00,2025-10-01 08:50:00,2.0,PR0005,2025-10-01 08:10:00,2025-10-01 08:20:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,6,PR0014,2025-10-01 08:50:00,2025-10-01 09:00:00,6.0,PR0014,2025-10-01 08:50:00,2025-10-01 09:00:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,7,PR0006,2025-10-01 09:00:00,2025-10-01 09:10:00,7.0,PR0006,2025-10-01 09:00:00,2025-10-01 09:10:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,8,PR0007,2025-10-01 09:10:00,2025-10-01 09:20:00,8.0,PR0007,2025-10-01 09:10:00,2025-10-01 09:20:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,9,PR0008,2025-10-01 09:20:00,2025-10-01 09:30:00,,,,,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,10,PR0009,2025-10-01 09:30:00,2025-10-01 09:40:00,9.0,PR0009,2025-10-01 09:20:00,2025-10-01 09:30:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,11,PR0010,2025-10-01 09:40:00,2025-10-01 09:50:00,10.0,PR0010,2025-10-01 09:30:00,2025-10-01 09:40:00,24,0,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,12,PR0011,2025-10-01 09:50:00,2025-10-01 10:00:00,11.0,PR0011,2025-10-01 09:40:00,2025-10-01 09:50:00,23,1,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0079,CUS0001,ITE0020,2,1,SCE003,13,PR0012,2025-10-01 10:00:00,2025-10-01 10:10:00,12.0,PR0012,2025-10-01 09:50:00,2025-10-01 10:00:00,19,5,"Missing Steps, Out of Order, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,1,PR0001,2025-10-02 08:00:00,2025-10-02 08:10:00,1.0,PR0001,2025-10-02 08:00:00,2025-10-02 08:10:00,21,3,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,2,PR0002,2025-10-02 08:10:00,2025-10-02 08:20:00,2.0,PR0002,2025-10-02 08:10:00,2025-10-02 08:20:00,21,3,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,3,PR0003,2025-10-02 08:20:00,2025-10-02 08:30:00,3.0,PR0003,2025-10-02 08:20:00,2025-10-02 08:30:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,4,PR0004,2025-10-02 08:30:00,2025-10-02 08:40:00,4.0,PR0004,2025-10-02 08:30:00,2025-10-02 08:40:00,21,3,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,5,PR0005,2025-10-02 08:40:00,2025-10-02 08:50:00,5.0,PR0005,2025-10-02 08:40:00,2025-10-02 08:50:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,6,PR0006,2025-10-02 08:50:00,2025-10-02 09:00:00,9.0,PR0006,2025-10-02 09:20:00,2025-10-02 09:30:00,19,5,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,7,PR0007,2025-10-02 09:00:00,2025-10-02 09:10:00,7.0,PR0007,2025-10-02 09:00:00,2025-10-02 09:10:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,8,PR0013,2025-10-02 09:10:00,2025-10-02 09:20:00,8.0,PR0013,2025-10-02 09:10:00,2025-10-02 09:20:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,9,PR0008,2025-10-02 09:20:00,2025-10-02 09:30:00,6.0,PR0008,2025-10-02 08:50:00,2025-10-02 09:00:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,10,PR0009,2025-10-02 09:30:00,2025-10-02 09:40:00,10.0,PR0009,2025-10-02 09:30:00,2025-10-02 09:40:00,17,7,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,11,PR0010,2025-10-02 09:40:00,2025-10-02 09:50:00,11.0,PR0010,2025-10-02 09:40:00,2025-10-02 09:50:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,12,PR0011,2025-10-02 09:50:00,2025-10-02 10:00:00,15.0,PR0011,2025-10-02 10:20:00,2025-10-02 10:30:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0080,CUS0007,ITE0047,1,2,SCE002,13,PR0012,2025-10-02 10:00:00,2025-10-02 10:10:00,16.0,PR0012,2025-10-02 10:30:00,2025-10-02 10:40:00,24,0,"Out of Order, Extra Steps, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,1,PR0001,2025-10-03 08:00:00,2025-10-03 08:10:00,1.0,PR0001,2025-10-03 08:00:00,2025-10-03 08:10:00,24,0,"Out of Order, Duplicate Steps"
ORD0081,CUS0015,ITE0049,2,2,SCE004,2,PR0002,2025-10-03 08:10:00,2025-10-03 08:20:00,2.0,PR0002,2025-10-03 08:10:00,2025-10-03 08:20:00,15,9,"Out of Order, Duplicate Steps, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,3,PR0003,2025-10-03 08:20:00,2025-10-03 08:30:00,3.0,PR0003,2025-10-03 08:20:00,2025-10-03 08:30:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,4,PR0004,2025-10-03 08:30:00,2025-10-03 08:40:00,4.0,PR0004,2025-10-03 08:30:00,2025-10-03 08:40:00,15,9,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,5,PR0005,2025-10-03 08:40:00,2025-10-03 08:50:00,5.0,PR0005,2025-10-03 08:40:00,2025-10-03 08:50:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,6,PR0014,2025-10-03 08:50:00,2025-10-03 09:00:00,6.0,PR0014,2025-10-03 08:50:00,2025-10-03 09:00:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,7,PR0006,2025-10-03 09:00:00,2025-10-03 09:10:00,7.0,PR0006,2025-10-03 09:00:00,2025-10-03 09:10:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,8,PR0007,2025-10-03 09:10:00,2025-10-03 09:20:00,10.0,PR0007,2025-10-03 09:30:00,2025-10-03 09:40:00,17,7,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,9,PR0008,2025-10-03 09:20:00,2025-10-03 09:30:00,9.0,PR0008,2025-10-03 09:20:00,2025-10-03 09:30:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,10,PR0013,2025-10-03 09:30:00,2025-10-03 09:40:00,11.0,PR0013,2025-10-03 09:40:00,2025-10-03 09:50:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,11,PR0009,2025-10-03 09:40:00,2025-10-03 09:50:00,12.0,PR0009,2025-10-03 09:50:00,2025-10-03 10:00:00,17,7,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,12,PR0010,2025-10-03 09:50:00,2025-10-03 10:00:00,13.0,PR0010,2025-10-03 10:00:00,2025-10-03 10:10:00,20,4,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,13,PR0011,2025-10-03 10:00:00,2025-10-03 10:10:00,14.0,PR0011,2025-10-03 10:10:00,2025-10-03 10:20:00,23,1,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0081,CUS0015,ITE0049,2,2,SCE004,14,PR0012,2025-10-03 10:10:00,2025-10-03 10:20:00,15.0,PR0012,2025-10-03 10:20:00,2025-10-03 10:30:00,24,0,"Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,1,PR0001,2025-10-04 08:00:00,2025-10-04 08:10:00,11.0,PR0001,2025-10-04 09:40:00,2025-10-04 09:50:00,22,2,"Missing Steps, Out of Order, Extra Steps, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,2,PR0002,2025-10-04 08:10:00,2025-10-04 08:20:00,,,,,17,7,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,3,PR0003,2025-10-04 08:20:00,2025-10-04 08:30:00,2.0,PR0003,2025-10-04 08:10:00,2025-10-04 08:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,4,PR0004,2025-10-04 08:30:00,2025-10-04 08:40:00,5.0,PR0004,2025-10-04 08:40:00,2025-10-04 08:50:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,5,PR0005,2025-10-04 08:40:00,2025-10-04 08:50:00,6.0,PR0005,2025-10-04 08:50:00,2025-10-04 09:00:00,19,5,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,6,PR0006,2025-10-04 08:50:00,2025-10-04 09:00:00,7.0,PR0006,2025-10-04 09:00:00,2025-10-04 09:10:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,7,PR0007,2025-10-04 09:00:00,2025-10-04 09:10:00,8.0,PR0007,2025-10-04 09:10:00,2025-10-04 09:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,8,PR0013,2025-10-04 09:10:00,2025-10-04 09:20:00,9.0,PR0013,2025-10-04 09:20:00,2025-10-04 09:30:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,9,PR0008,2025-10-04 09:20:00,2025-10-04 09:30:00,10.0,PR0008,2025-10-04 09:30:00,2025-10-04 09:40:00,17,7,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,10,PR0009,2025-10-04 09:30:00,2025-10-04 09:40:00,1.0,PR0009,2025-10-04 08:00:00,2025-10-04 08:10:00,18,6,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,11,PR0010,2025-10-04 09:40:00,2025-10-04 09:50:00,12.0,PR0010,2025-10-04 09:50:00,2025-10-04 10:00:00,21,3,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,12,PR0011,2025-10-04 09:50:00,2025-10-04 10:00:00,13.0,PR0011,2025-10-04 10:00:00,2025-10-04 10:10:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0082,CUS0015,ITE0019,1,2,SCE002,13,PR0012,2025-10-04 10:00:00,2025-10-04 10:10:00,14.0,PR0012,2025-10-04 10:10:00,2025-10-04 10:20:00,24,0,"Missing Steps, Out of Order, Extra Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,1,PR0001,2025-10-05 08:00:00,2025-10-05 08:10:00,1.0,PR0001,2025-10-05 08:00:00,2025-10-05 08:18:00,16,8,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,2,PR0002,2025-10-05 08:10:00,2025-10-05 08:20:00,3.0,PR0002,2025-10-05 08:36:00,2025-10-05 08:54:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,3,PR0003,2025-10-05 08:20:00,2025-10-05 08:30:00,4.0,PR0003,2025-10-05 08:54:00,2025-10-05 09:12:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,4,PR0004,2025-10-05 08:30:00,2025-10-05 08:40:00,5.0,PR0004,2025-10-05 09:12:00,2025-10-05 09:30:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,5,PR0005,2025-10-05 08:40:00,2025-10-05 08:50:00,6.0,PR0005,2025-10-05 09:30:00,2025-10-05 09:48:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,6,PR0014,2025-10-05 08:50:00,2025-10-05 09:00:00,8.0,PR0014,2025-10-05 10:06:00,2025-10-05 10:24:00,23,1,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,7,PR0006,2025-10-05 09:00:00,2025-10-05 09:10:00,7.0,PR0006,2025-10-05 09:48:00,2025-10-05 10:06:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,8,PR0007,2025-10-05 09:10:00,2025-10-05 09:20:00,9.0,PR0007,2025-10-05 10:24:00,2025-10-05 10:42:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,9,PR0008,2025-10-05 09:20:00,2025-10-05 09:30:00,10.0,PR0008,2025-10-05 10:42:00,2025-10-05 11:00:00,17,7,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,10,PR0009,2025-10-05 09:30:00,2025-10-05 09:40:00,11.0,PR0009,2025-10-05 11:00:00,2025-10-05 11:18:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,11,PR0010,2025-10-05 09:40:00,2025-10-05 09:50:00,12.0,PR0010,2025-10-05 11:18:00,2025-10-05 11:36:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,12,PR0011,2025-10-05 09:50:00,2025-10-05 10:00:00,,,,,19,5,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0083,CUS0017,ITE0050,2,1,SCE003,13,PR0012,2025-10-05 10:00:00,2025-10-05 10:10:00,13.0,PR0012,2025-10-05 11:36:00,2025-10-05 11:54:00,24,0,"Missing Steps, Out of Order, Extra Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,1,PR0001,2025-10-06 08:00:00,2025-10-06 08:10:00,,,,,16,8,"Missing Steps, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,2,PR0002,2025-10-06 08:10:00,2025-10-06 08:20:00,1.0,PR0002,2025-10-06 08:00:00,2025-10-06 08:10:00,24,0,"Missing Steps, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,3,PR0003,2025-10-06 08:20:00,2025-10-06 08:30:00,2.0,PR0003,2025-10-06 08:10:00,2025-10-06 08:20:00,21,3,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,4,PR0004,2025-10-06 08:30:00,2025-10-06 08:40:00,3.0,PR0004,2025-10-06 08:20:00,2025-10-06 08:30:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,5,PR0005,2025-10-06 08:40:00,2025-10-06 08:50:00,4.0,PR0005,2025-10-06 08:30:00,2025-10-06 08:40:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,6,PR0006,2025-10-06 08:50:00,2025-10-06 09:00:00,5.0,PR0006,2025-10-06 08:40:00,2025-10-06 08:50:00,16,8,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,7,PR0007,2025-10-06 09:00:00,2025-10-06 09:10:00,6.0,PR0007,2025-10-06 08:50:00,2025-10-06 09:00:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,8,PR0013,2025-10-06 09:10:00,2025-10-06 09:20:00,7.0,PR0013,2025-10-06 09:00:00,2025-10-06 09:10:00,20,4,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,9,PR0008,2025-10-06 09:20:00,2025-10-06 09:30:00,8.0,PR0008,2025-10-06 09:10:00,2025-10-06 09:20:00,15,9,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0084,CUS0019,ITE0012,1,2,SCE002,10,PR0009,2025-10-06 09:30:00,2025-10-06 09:40:00,9.0,PR0009,2025-10-06 09:20:00,2025-10-06 09:30:00,24,0,"Missing Steps, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
